endTime,artistName,trackName,msPlayed,month
2021-03-20T16:03:00Z,Barbara Devereaux,Little Theme,256052,March 2021
2021-03-20T16:05:00Z,Tuva Olsen,Gamelan,132048,March 2021
2021-03-20T16:09:00Z,Tuva Olsen,Song for the Family,208065,March 2021
2021-03-20T16:14:00Z,Evie Foxx,Bear Teeth,255608,March 2021
2021-03-20T16:20:00Z,Barbara Devereaux,Uncertainty,352052,March 2021
2021-03-20T16:24:00Z,Karl Kristiansen,Kyoto,193985,March 2021
2021-03-20T16:30:00Z,Gabe Witcher,Variations,360071,March 2021
2021-03-20T16:31:00Z,Evie Foxx,Morning Dream Stranger,87666,March 2021
2021-03-20T16:33:00Z,Kouyou,Able and Able,131735,March 2021
2021-03-20T16:40:00Z,Elias Adelsson,Fragments,368300,March 2021
2021-03-20T16:42:00Z,Tuva Olsen,Ravine,119170,March 2021
2021-03-20T16:43:00Z,Barbara Devereaux,Insomnia,113998,March 2021
2021-03-20T16:47:00Z,Barbara Devereaux,Iridescent VII,213342,March 2021
2021-03-20T16:52:00Z,Karl Kristiansen,Inner Gardens of Zachary,288052,March 2021
2021-03-20T16:53:00Z,Tuva Olsen,Blaster,89338,March 2021
2021-03-20T16:59:00Z,Karl Kristiansen,Dive,320052,March 2021
2021-03-20T17:00:00Z,Gabe Witcher,Polaris,72881,March 2021
2021-03-20T17:04:00Z,Tuva Olsen,Autumn,230844,March 2021
2021-03-20T17:05:00Z,Elias Adelsson,Authenticity,98612,March 2021
2021-03-20T17:07:00Z,Elias Adelsson,Morning Is With You,127843,March 2021
2021-03-20T17:10:00Z,Tuva Olsen,Return,156551,March 2021
2021-03-20T17:18:00Z,Tuva Olsen,Evening on Echo,483578,March 2021
2021-03-20T17:20:00Z,Gabe Witcher,Sapphire Party,122070,March 2021
2021-03-20T17:24:00Z,Iaris,Sauske,226899,March 2021
2021-03-20T17:28:00Z,Elias Adelsson,Across the Oceans,246491,March 2021
2021-03-20T17:31:00Z,Gabe Witcher,Melancholia,150360,March 2021
2021-03-20T17:34:00Z,Realmsss,Warm Sweeps Forever,185234,March 2021
2021-03-20T17:37:00Z,Hearth,Sacred Havens,159634,March 2021
2021-03-20T17:39:00Z,Houstrix,Voltage,158720,March 2021
2021-03-20T17:43:00Z,D Stoned,Stuck in My Mind,207200,March 2021
2021-03-20T17:44:00Z,Rita Fjelstad,Stars,90148,March 2021
2021-03-20T17:46:00Z,Karl Kristiansen,In Darkness,74501,March 2021
2021-03-20T17:49:00Z,Tuva Olsen,Long Affinity,170579,March 2021
2021-03-20T17:50:00Z,Matthew Copeland,Dynamic Light,64026,March 2021
2021-03-20T17:52:00Z,Cody Roche,Evergreen,121678,March 2021
2021-03-20T17:53:00Z,Night Sounds Association,Magnificent Saturn Rings,103764,March 2021
2021-03-20T17:55:00Z,Marja Miu,Invisible Between,79856,March 2021
2021-03-20T17:57:00Z,Luna 95,Floating,146337,March 2021
2021-03-20T18:01:00Z,Elias Adelsson,Haru,231862,March 2021
2021-03-20T18:04:00Z,Elidyr,Same Day,192052,March 2021
2021-03-20T18:07:00Z,Sara Pearl,A Sunny Day,144796,March 2021
2021-03-20T18:08:00Z,Night Sounds Association,A Gentle Breeze,102721,March 2021
2021-03-20T18:11:00Z,Houstrix,Cyber Life,158720,March 2021
2021-03-20T18:13:00Z,Miller Gray,Sunny Ticket,137351,March 2021
2021-03-20T18:18:00Z,Elle Garner,Sunlight Filters Through,251742,March 2021
2021-03-20T18:20:00Z,Elidyr,Rains Lit by Sky,160705,March 2021
2021-03-20T18:21:00Z,Mikael Koss,Suede,56685,March 2021
2021-03-20T18:23:00Z,Night Sounds Association,The Whimsical Supernova,101074,March 2021
2021-03-20T18:24:00Z,Rita Fjelstad,Winter,84767,March 2021
2021-03-20T18:26:00Z,Alo Jogi,Petals in Our Pockets,107598,March 2021
2021-03-20T18:28:00Z,Arlayna,Softly Storming,128444,March 2021
2021-03-20T18:34:00Z,Barbara Devereaux,Uncertainty,352052,March 2021
2021-03-20T18:36:00Z,Tove Sandin,Sad Statues in Rome,135784,March 2021
2021-03-20T18:39:00Z,Elle Garner,Rivers,165093,March 2021
2021-03-20T18:41:00Z,Night Sounds Association,Sounds of Divine Gratitude,103288,March 2021
2021-03-20T18:42:00Z,Arthur Rich,True Lovers Lost,95111,March 2021
2021-03-20T18:45:00Z,Iaris,Sun,124891,March 2021
2021-03-20T18:49:00Z,Barbara Devereaux,Little Theme,256052,March 2021
2021-03-20T18:50:00Z,Mikael Koss,From Where She Slept,66037,March 2021
2021-03-20T18:52:00Z,Luna 95,Pillars,109844,March 2021
2021-03-20T18:54:00Z,Night Sounds Association,Floating,106167,March 2021
2021-03-20T18:55:00Z,Marja Miu,Leaving,85942,March 2021
2021-03-20T18:57:00Z,Arlayna,Rain Returned,110497,March 2021
2021-03-20T18:59:00Z,Arthur Rich,Mindy,134060,March 2021
2021-03-20T19:01:00Z,Hearth,Paradise Not So Far,128052,March 2021
2021-03-20T19:04:00Z,Rita Fjelstad,Memoir Traveller,175621,March 2021
2021-03-20T19:07:00Z,Julia's Cage,Refrain,152973,March 2021
2021-03-20T19:08:00Z,Night Sounds Association,The Rainy Oasis,102393,March 2021
2021-03-20T19:10:00Z,Arlayna,Warm Light,83879,March 2021
2021-03-20T19:13:00Z,Iaris,Railed Rain,177293,March 2021
2021-03-20T19:14:00Z,Mikael Koss,Breathe,49867,March 2021
2021-03-20T19:17:00Z,Tuva Olsen,Song for the Family,208065,March 2021
2021-03-20T19:19:00Z,Luna 95,Insomnia,109844,March 2021
2021-03-20T19:21:00Z,Sara Pearl,Botanical Garden,112065,March 2021
2021-03-20T19:23:00Z,Night Sounds Association,Cosmic Waves,105522,March 2021
2021-03-20T19:24:00Z,Evie Foxx,Morning Dream Stranger,87666,March 2021
2021-03-20T19:25:00Z,Matthew Copeland,Nocturne,45740,March 2021
2021-03-20T19:26:00Z,Night Sounds Association,Lunar Winds,95334,March 2021
2021-03-20T19:29:00Z,Rita Fjelstad,Beautiful Light,124682,March 2021
2021-03-20T19:30:00Z,Amaranthine,Reindeer,64383,March 2021
2021-03-20T19:31:00Z,Mikael Koss,Still,106997,March 2021
2021-03-20T19:34:00Z,Hearth,Pluto,171154,March 2021
2021-03-20T19:40:00Z,Chaumieres,Sanctuary,335307,March 2021
2021-03-20T19:42:00Z,Night Sounds Association,Whispering Space Dust,112200,March 2021
2021-03-20T19:46:00Z,Marja Miu,Horizon,251219,March 2021
2021-03-20T19:48:00Z,Elias Adelsson,Summer Light,144065,March 2021
2021-03-20T19:54:00Z,Sara Pearl,One Summer Day,320052,March 2021
2021-03-20T19:58:00Z,Tuva Olsen,Autumn,230844,March 2021
2021-03-20T20:01:00Z,Barbara Devereaux,The Light,191111,March 2021
2021-03-20T20:04:00Z,Julia's Cage,Submission,162481,March 2021
2021-03-20T20:05:00Z,Night Sounds Association,The Whimsical Lark,103050,March 2021
2021-03-20T20:06:00Z,Amaranthine,Olympus,62264,March 2021
2021-03-20T20:09:00Z,Arlayna,Noone Home,176770,March 2021
2021-03-20T20:11:00Z,Rita Fjelstad,Tides,105586,March 2021
2021-03-20T20:13:00Z,Mikael Koss,Aftermath,115931,March 2021
2021-03-20T20:18:00Z,Barbara Devereaux,Rainy Drive,289567,March 2021
2021-03-20T20:20:00Z,Night Sounds Association,Painted Wings,101887,March 2021
2021-03-20T20:28:00Z,Tuva Olsen,Evening on Echo,483578,March 2021
2021-03-20T20:31:00Z,Blair Baker,Drawing All Over,185782,March 2021
2021-03-20T20:35:00Z,Arthur Rich,Satie II,250958,March 2021
2021-03-20T20:38:00Z,Sara Pearl,Different Minds,199758,March 2021
2021-03-20T20:42:00Z,Barbara Devereaux,Before We Leave,234684,March 2021
2021-03-20T20:44:00Z,Night Sounds Association,Orange Sunrise,101047,March 2021
2021-03-20T20:47:00Z,Marja Miu,Particles,182517,March 2021
2021-03-20T20:49:00Z,Night Sounds Association,Gliding Through the Galaxy,99256,March 2021
2021-03-20T20:52:00Z,Mikael Koss,The Trails,214700,March 2021
2021-03-20T20:54:00Z,NateTaylorr,Forever Ties,111820,March 2021
2021-03-20T23:26:00Z,Marja Miu,Leaving,510,March 2021
2021-03-20T23:41:00Z,Sj,Can't Be Happier,2690,March 2021
2021-03-20T23:41:00Z,Jonny Glenn,Wasted,6150,March 2021
2021-03-20T23:41:00Z,Marja Miu,Leaving,0,March 2021
2021-03-20T23:41:00Z,Marja Miu,Leaving,5619,March 2021
2021-03-21T03:19:00Z,Sj,Can't Be Happier,16150,March 2021
2021-03-21T03:19:00Z,Jonny Glenn,Wasted,191499,March 2021
2021-03-21T03:19:00Z,Bennett,Stressing,11669,March 2021
2021-03-21T03:22:00Z,Yoste,You Can't Fix Me,189429,March 2021
2021-03-21T03:25:00Z,Mob Rich,Loser,145146,March 2021
2021-03-21T03:25:00Z,Emily Brimlow,Afasawaya,21437,March 2021
2021-03-21T03:28:00Z,Shockley,Close Enough,174377,March 2021
2021-03-21T03:30:00Z,Nathan Nzanga,Seeds,145421,March 2021
2021-03-21T03:33:00Z,Sincerely Collins,Yap Yap,10212,March 2021
2021-03-21T03:33:00Z,Evan Crommett,Thin Mints,161276,March 2021
2021-03-21T03:34:00Z,Andrey Azizov,You Forever,20053,March 2021
2021-03-21T05:25:00Z,Andrey Azizov,You Forever,8660,March 2021
2021-03-22T03:20:00Z,Andrey Azizov,You Forever,11880,March 2021
2021-03-22T03:21:00Z,Lofi Fruits Music,7 Years,114064,March 2021
2021-03-22T03:49:00Z,Lofi Fruits Music,Study With Me,135000,March 2021
2021-03-22T03:51:00Z,Lofi Fruits Music,Clair de Lune,128040,March 2021
2021-03-22T03:53:00Z,Lofi Fruits Music,Jocelyn Flores,122000,March 2021
2021-03-22T03:55:00Z,Lofi Fruits Music,Rest Now,134000,March 2021
2021-03-22T03:57:00Z,Lofi Fruits Music,Better Together,109388,March 2021
2021-03-22T03:59:00Z,Lofi Fruits Music,L's Theme,135041,March 2021
2021-03-22T04:09:00Z,Lofi Fruits Music,Research,139000,March 2021
2021-03-22T04:11:00Z,Lofi Fruits Music,Moonshine,130051,March 2021
2021-03-22T04:13:00Z,Lofi Fruits Music,Steven Universe,147057,March 2021
2021-03-22T04:15:00Z,Lofi Fruits Music,Night Trouble,147000,March 2021
2021-03-22T15:00:00Z,Lofi Fruits Music,Procrastination,46575,March 2021
2021-03-22T15:02:00Z,Lofi Fruits Music,Una Mattina,108056,March 2021
2021-03-22T15:03:00Z,Lofi Fruits Music,Howling Silence,98548,March 2021
2021-03-22T15:05:00Z,Lofi Fruits Music,What You Know Bout Love,109049,March 2021
2021-03-22T15:07:00Z,Lofi Fruits Music,Deep Think,126874,March 2021
2021-03-22T15:09:00Z,Lofi Fruits Music,The Less I Know The Better,135041,March 2021
2021-03-22T15:11:00Z,Lofi Fruits Music,Contemplating,86874,March 2021
2021-03-22T15:13:00Z,Lofi Fruits Music,Sparkle,151054,March 2021
2021-03-22T15:15:00Z,Lofi Fruits Music,Vast Session,124273,March 2021
2021-03-22T15:17:00Z,Lofi Fruits Music,Do I Wanna Know?,90554,March 2021
2021-03-22T15:19:00Z,Lofi Fruits Music,Snowfall,136059,March 2021
2021-03-22T15:21:00Z,Lofi Fruits Music,Korra Ending Theme,112549,March 2021
2021-03-22T15:23:00Z,Lofi Fruits Music,Far Beyond The Distance,162051,March 2021
2021-03-22T15:25:00Z,Lofi Fruits Music,Dakiti,126054,March 2021
2021-03-22T15:28:00Z,Lofi Fruits Music,City of Stars,149565,March 2021
2021-03-22T15:30:00Z,Lofi Fruits Music,Somebody that I Used to Know,128040,March 2021
2021-03-22T15:32:00Z,Lofi Fruits Music,Refound Motivation,130000,March 2021
2021-03-22T15:34:00Z,Jazz Fruits Music,"You're Mine, You!",125062,March 2021
2021-03-22T15:36:00Z,Lofi Fruits Music,Drivers License,130548,March 2021
2021-03-22T15:38:00Z,Lofi Fruits Music,Progression,124000,March 2021
2021-03-22T15:40:00Z,Lofi Fruits Music,Next Chapter,129059,March 2021
2021-03-22T15:42:00Z,Lofi Fruits Music,1+1,155500,March 2021
2021-03-22T15:44:00Z,Lofi Fruits Music,Runaway,113045,March 2021
2021-03-22T15:46:00Z,Lofi Fruits Music,Advancing Into The Depths,131000,March 2021
2021-03-22T15:48:00Z,Lofi Fruits Music,Blue Oasis,98104,March 2021
2021-03-22T15:48:00Z,Danny's Dead,Feels Right,160,March 2021
2021-03-22T15:51:00Z,Danny's Dead,Feels Right,174106,March 2021
2021-03-22T15:55:00Z,Ripe,Downward,224411,March 2021
2021-03-22T15:59:00Z,Łaszewo,Colors,214941,March 2021
2021-03-22T16:01:00Z,renforshort,"fuck, i luv my friends",163851,March 2021
2021-03-22T16:04:00Z,Ashton Combs,Dangerous,153960,March 2021
2021-03-22T16:07:00Z,Neo Noir,Taking It’s Toll,186790,March 2021
2021-03-22T16:11:00Z,Rosemary Joaquin,Bad Song,240637,March 2021
2021-03-22T16:15:00Z,JR JR,Good Old Days,204428,March 2021
2021-03-22T16:22:00Z,Armani White,Thanksgiving (Extended Version),417038,March 2021
2021-03-22T16:25:00Z,Soleil Bashale,Red Eyes,209697,March 2021
2021-03-22T16:28:00Z,Dioh,Grapevine,186122,March 2021
2021-03-22T16:31:00Z,Brendan Bennett,3am in Chicago,182505,March 2021
2021-03-22T16:34:00Z,Whethan,Good Nights (feat. Mascolo),165618,March 2021
2021-03-22T16:36:00Z,Kody Ryan,Easy,96250,March 2021
2021-03-22T16:38:00Z,Layup,Together,150712,March 2021
2021-03-22T16:42:00Z,Callaway Martin,Couch Surfing (feat. Parrotfish),263000,March 2021
2021-03-22T16:45:00Z,pluko,used to,167088,March 2021
2021-03-22T16:50:00Z,Freedom Fry,Happy Little Thoughts (feat. Vic Mensa) - Remix,288698,March 2021
2021-03-22T16:53:00Z,MKTO,How Can I Forget,177140,March 2021
2021-03-22T16:56:00Z,JONES Jnr.,Sunlight,204203,March 2021
2021-03-22T16:59:00Z,The NGHBRS,Almost There (Phzes Remix),164400,March 2021
2021-03-22T17:02:00Z,Jackie Platinum,Nova Scotia,198000,March 2021
2021-03-22T17:06:00Z,Wordsplayed,Grand Budapest,192300,March 2021
2021-03-22T17:09:00Z,Meridian,Trails,197333,March 2021
2021-03-22T17:13:00Z,John Chuck & the Class,June,253655,March 2021
2021-03-22T17:18:00Z,Jet Black Alley Cat,She's Alright,265090,March 2021
2021-03-22T17:21:00Z,Little Giants,Sunday Morning,207818,March 2021
2021-03-22T17:25:00Z,Parrotfish,Alarms,257000,March 2021
2021-03-22T17:29:00Z,Coast Club,Stay Here With You (feat. Cat Clark),200487,March 2021
2021-03-22T17:32:00Z,P A R A G O N,Letters,218005,March 2021
2021-03-22T18:11:00Z,Danny's Dead,Feels Right,174106,March 2021
2021-03-22T18:15:00Z,Ripe,Downward,224411,March 2021
2021-03-22T18:18:00Z,Łaszewo,Colors,214941,March 2021
2021-03-22T18:21:00Z,renforshort,"fuck, i luv my friends",163851,March 2021
2021-03-22T18:24:00Z,Ashton Combs,Dangerous,153960,March 2021
2021-03-22T18:27:00Z,Neo Noir,Taking It’s Toll,186790,March 2021
2021-03-22T18:31:00Z,Rosemary Joaquin,Bad Song,240637,March 2021
2021-03-22T18:34:00Z,JR JR,Good Old Days,204428,March 2021
2021-03-22T18:41:00Z,Armani White,Thanksgiving (Extended Version),417038,March 2021
2021-03-22T18:45:00Z,Soleil Bashale,Red Eyes,209697,March 2021
2021-03-22T18:48:00Z,Dioh,Grapevine,186122,March 2021
2021-03-22T18:51:00Z,Brendan Bennett,3am in Chicago,182505,March 2021
2021-03-22T20:43:00Z,Whethan,Good Nights (feat. Mascolo),165618,March 2021
2021-03-22T20:46:00Z,Kody Ryan,Easy,165095,March 2021
2021-03-22T20:49:00Z,Layup,Together,150712,March 2021
2021-03-22T20:53:00Z,Callaway Martin,Couch Surfing (feat. Parrotfish),263000,March 2021
2021-03-22T20:56:00Z,pluko,used to,167088,March 2021
2021-03-22T21:01:00Z,Freedom Fry,Happy Little Thoughts (feat. Vic Mensa) - Remix,288698,March 2021
2021-03-22T21:04:00Z,MKTO,How Can I Forget,177140,March 2021
2021-03-22T21:07:00Z,JONES Jnr.,Sunlight,204203,March 2021
2021-03-22T21:10:00Z,The NGHBRS,Almost There (Phzes Remix),164400,March 2021
2021-03-22T21:13:00Z,Jackie Platinum,Nova Scotia,198000,March 2021
2021-03-22T21:16:00Z,Wordsplayed,Grand Budapest,192300,March 2021
2021-03-22T21:20:00Z,Meridian,Trails,197333,March 2021
2021-03-22T21:24:00Z,John Chuck & the Class,June,253655,March 2021
2021-03-22T21:28:00Z,Jet Black Alley Cat,She's Alright,265090,March 2021
2021-03-22T21:32:00Z,Little Giants,Sunday Morning,207818,March 2021
2021-03-22T21:36:00Z,Parrotfish,Alarms,257000,March 2021
2021-03-22T21:39:00Z,Coast Club,Stay Here With You (feat. Cat Clark),200487,March 2021
2021-03-22T21:43:00Z,P A R A G O N,Letters,218005,March 2021
2021-03-22T22:16:00Z,Danny's Dead,Feels Right,174106,March 2021
2021-03-22T22:20:00Z,Ripe,Downward,224411,March 2021
2021-03-22T22:24:00Z,Łaszewo,Colors,214941,March 2021
2021-03-22T22:26:00Z,renforshort,"fuck, i luv my friends",163851,March 2021
2021-03-22T22:29:00Z,Ashton Combs,Dangerous,153960,March 2021
2021-03-22T22:32:00Z,Neo Noir,Taking It’s Toll,186790,March 2021
2021-03-22T22:36:00Z,Rosemary Joaquin,Bad Song,240637,March 2021
2021-03-22T22:39:00Z,JR JR,Good Old Days,204428,March 2021
2021-03-22T22:46:00Z,Armani White,Thanksgiving (Extended Version),417038,March 2021
2021-03-22T22:50:00Z,Soleil Bashale,Red Eyes,209697,March 2021
2021-03-22T22:53:00Z,Dioh,Grapevine,186122,March 2021
2021-03-22T22:56:00Z,Brendan Bennett,3am in Chicago,182505,March 2021
2021-03-22T22:59:00Z,Whethan,Good Nights (feat. Mascolo),165618,March 2021
2021-03-22T23:05:00Z,Kody Ryan,Easy,165095,March 2021
2021-03-22T23:07:00Z,Layup,Together,114840,March 2021
2021-03-23T18:06:00Z,Layup,Together,154872,March 2021
2021-03-23T18:07:00Z,Callaway Martin,Couch Surfing (feat. Parrotfish),51696,March 2021
2021-03-23T18:10:00Z,pluko,used to,167088,March 2021
2021-03-23T18:15:00Z,Freedom Fry,Happy Little Thoughts (feat. Vic Mensa) - Remix,288698,March 2021
2021-03-23T18:18:00Z,MKTO,How Can I Forget,177140,March 2021
2021-03-23T18:39:00Z,JONES Jnr.,Sunlight,204203,March 2021
2021-03-23T18:42:00Z,The NGHBRS,Almost There (Phzes Remix),164400,March 2021
2021-03-23T18:45:00Z,Jackie Platinum,Nova Scotia,198000,March 2021
2021-03-23T18:48:00Z,Wordsplayed,Grand Budapest,192300,March 2021
2021-03-23T18:51:00Z,Meridian,Trails,197333,March 2021
2021-03-23T18:56:00Z,John Chuck & the Class,June,253655,March 2021
2021-03-23T19:00:00Z,Jet Black Alley Cat,She's Alright,265090,March 2021
2021-03-23T19:03:00Z,Little Giants,Sunday Morning,207818,March 2021
2021-03-23T19:06:00Z,Parrotfish,Alarms,159236,March 2021
2021-03-23T19:09:00Z,Coast Club,Stay Here With You (feat. Cat Clark),200487,March 2021
2021-03-23T19:13:00Z,P A R A G O N,Letters,218005,March 2021
2021-03-23T20:42:00Z,Danny's Dead,Feels Right,16341,March 2021
2021-03-23T21:05:00Z,Danny's Dead,Feels Right,144446,March 2021
2021-03-23T21:09:00Z,Ripe,Downward,224411,March 2021
2021-03-23T21:13:00Z,Łaszewo,Colors,214941,March 2021
2021-03-23T21:15:00Z,renforshort,"fuck, i luv my friends",163851,March 2021
2021-03-23T21:18:00Z,Ashton Combs,Dangerous,153960,March 2021
2021-03-23T21:21:00Z,Neo Noir,Taking It’s Toll,186790,March 2021
2021-03-23T21:25:00Z,Rosemary Joaquin,Bad Song,240637,March 2021
2021-03-23T21:28:00Z,JR JR,Good Old Days,204428,March 2021
2021-03-23T21:35:00Z,Armani White,Thanksgiving (Extended Version),417038,March 2021
2021-03-23T21:38:00Z,Soleil Bashale,Red Eyes,209697,March 2021
2021-03-23T21:41:00Z,Dioh,Grapevine,186122,March 2021
2021-03-23T21:44:00Z,Brendan Bennett,3am in Chicago,182505,March 2021
2021-03-23T21:47:00Z,Whethan,Good Nights (feat. Mascolo),165618,March 2021
2021-03-23T21:50:00Z,Kody Ryan,Easy,165095,March 2021
2021-03-23T21:53:00Z,Danny's Dead,Feels Right,30880,March 2021
2021-03-23T21:53:00Z,Layup,Together,62508,March 2021
2021-03-23T21:54:00Z,Layup,Together,89196,March 2021
2021-03-23T21:59:00Z,Callaway Martin,Couch Surfing (feat. Parrotfish),263000,March 2021
2021-03-23T22:02:00Z,pluko,used to,167088,March 2021
2021-03-23T22:06:00Z,Freedom Fry,Happy Little Thoughts (feat. Vic Mensa) - Remix,288698,March 2021
2021-03-23T22:09:00Z,MKTO,How Can I Forget,177140,March 2021
2021-03-23T22:13:00Z,JONES Jnr.,Sunlight,204203,March 2021
2021-03-23T22:16:00Z,The NGHBRS,Almost There (Phzes Remix),164400,March 2021
2021-03-23T22:19:00Z,Jackie Platinum,Nova Scotia,198000,March 2021
2021-03-23T22:22:00Z,Wordsplayed,Grand Budapest,192300,March 2021
2021-03-23T22:25:00Z,Meridian,Trails,197333,March 2021
2021-03-23T22:29:00Z,John Chuck & the Class,June,211357,March 2021
2021-03-24T17:31:00Z,John Chuck & the Class,June,42296,March 2021
2021-03-24T17:35:00Z,Jet Black Alley Cat,She's Alright,265090,March 2021
2021-03-24T17:39:00Z,Little Giants,Sunday Morning,207818,March 2021
2021-03-24T17:43:00Z,Parrotfish,Alarms,257000,March 2021
2021-03-24T17:46:00Z,Coast Club,Stay Here With You (feat. Cat Clark),200487,March 2021
2021-03-24T17:50:00Z,P A R A G O N,Letters,218005,March 2021
2021-03-24T17:53:00Z,Danny's Dead,Feels Right,174106,March 2021
2021-03-24T17:57:00Z,Ripe,Downward,224411,March 2021
2021-03-24T18:00:00Z,Łaszewo,Colors,214941,March 2021
2021-03-24T18:03:00Z,renforshort,"fuck, i luv my friends",163851,March 2021
2021-03-24T18:05:00Z,Ashton Combs,Dangerous,153960,March 2021
2021-03-24T18:09:00Z,Neo Noir,Taking It’s Toll,186790,March 2021
2021-03-24T18:12:00Z,Rosemary Joaquin,Bad Song,240637,March 2021
2021-03-24T18:16:00Z,JR JR,Good Old Days,204428,March 2021
2021-03-24T18:23:00Z,Armani White,Thanksgiving (Extended Version),417038,March 2021
2021-03-24T18:26:00Z,Soleil Bashale,Red Eyes,209697,March 2021
2021-03-24T18:29:00Z,Dioh,Grapevine,186122,March 2021
2021-03-24T18:32:00Z,Brendan Bennett,3am in Chicago,182505,March 2021
2021-03-24T18:35:00Z,Whethan,Good Nights (feat. Mascolo),165618,March 2021
2021-03-24T18:37:00Z,Kody Ryan,Easy,165095,March 2021
2021-03-24T18:40:00Z,Layup,Together,150712,March 2021
2021-03-24T18:43:00Z,Callaway Martin,Couch Surfing (feat. Parrotfish),200135,March 2021
2021-03-24T18:46:00Z,pluko,used to,167088,March 2021
2021-03-24T18:51:00Z,Freedom Fry,Happy Little Thoughts (feat. Vic Mensa) - Remix,288698,March 2021
2021-03-24T18:53:00Z,MKTO,How Can I Forget,177140,March 2021
2021-03-24T18:57:00Z,JONES Jnr.,Sunlight,204203,March 2021
2021-03-24T18:59:00Z,The NGHBRS,Almost There (Phzes Remix),164400,March 2021
2021-03-24T19:03:00Z,Jackie Platinum,Nova Scotia,198000,March 2021
2021-03-24T19:06:00Z,Wordsplayed,Grand Budapest,192300,March 2021
2021-03-24T19:09:00Z,Meridian,Trails,197333,March 2021
2021-03-24T19:13:00Z,John Chuck & the Class,June,253655,March 2021
2021-03-24T19:17:00Z,Jet Black Alley Cat,She's Alright,265090,March 2021
2021-03-24T19:21:00Z,Little Giants,Sunday Morning,207818,March 2021
2021-03-24T19:25:00Z,Parrotfish,Alarms,257000,March 2021
2021-03-24T19:45:00Z,Coast Club,Stay Here With You (feat. Cat Clark),200487,March 2021
2021-03-24T19:49:00Z,P A R A G O N,Letters,218005,March 2021
2021-03-24T19:55:00Z,Danny's Dead,Feels Right,174106,March 2021
2021-03-24T20:06:00Z,Ripe,Downward,224411,March 2021
2021-03-24T20:09:00Z,Łaszewo,Colors,214941,March 2021
2021-03-24T20:12:00Z,renforshort,"fuck, i luv my friends",163851,March 2021
2021-03-24T20:14:00Z,Ashton Combs,Dangerous,153960,March 2021
2021-03-24T20:18:00Z,Neo Noir,Taking It’s Toll,186790,March 2021
2021-03-24T22:50:00Z,John Chuck & the Class,June,42296,March 2021
2021-03-24T22:58:00Z,Jet Black Alley Cat,She's Alright,265293,March 2021
2021-03-24T23:02:00Z,Little Giants,Sunday Morning,207818,March 2021
2021-03-24T23:06:00Z,Parrotfish,Alarms,257000,March 2021
2021-03-24T23:09:00Z,Coast Club,Stay Here With You (feat. Cat Clark),139531,March 2021
2021-03-25T00:57:00Z,Rosemary Joaquin,Bad Song,240637,March 2021
2021-03-25T00:57:00Z,Lofi Fruits Music,Moonshine,1663,March 2021
